Conv33, 14112, 96, 1, 96, 4, 14, 1, 1, 1, 0.53125,2, memory bound
Conv34, 18816, 96, 6, 96, 1, 14, 1, 1, 1, 0.53125,2, memory bound
Conv35, 15606, 1, 1, 34, 17, 12, 1, 3, 1, 0.08823529411764706,2, memory bound
Conv36, 18816, 96, 1, 96, 6, 14, 1, 1, 1, 0.53125,2, memory bound
Conv37, 18816, 96, 6, 96, 1, 14, 1, 1, 1, 0.53125,2, memory bound
Conv38, 15606, 1, 1, 34, 17, 12, 1, 3, 1, 0.08823529411764706,2, memory bound
Conv39, 18816, 96, 1, 96, 6, 14, 1, 1, 1, 0.53125,2, memory bound
Conv40, 18816, 96, 6, 96, 1, 14, 1, 1, 1, 0.53125,2, memory bound
Conv41, 17435, 34, 17, 1, 1, 7, 1, 3, 2, 0.08823529411764706,2, memory bound
Conv42, 12427, 54, 3, 64, 9, 7, 1, 1, 1, 0.18518518518518517,2, memory bound
Conv43, 20168, 60, 16, 80, 2, 7, 1, 1, 1, 0.25,2, memory bound
Conv44, 6324, 48, 20, 1, 1, 5, 1, 3, 1, 0.08333333333333333,2, memory bound
Conv45, 20176, 54, 3, 60, 16, 7, 1, 1, 1, 0.18518518518518517,2, memory bound
Conv46, 20168, 60, 16, 80, 2, 7, 1, 1, 1, 0.25,2, memory bound
Conv47, 6324, 48, 20, 1, 1, 5, 1, 3, 1, 0.08333333333333333,2, memory bound
Conv48, 20176, 54, 3, 60, 16, 7, 1, 1, 1, 0.18518518518518517,2, memory bound
Conv49, 20168, 60, 16, 80, 2, 7, 1, 1, 1, 0.25,2, memory bound
Conv50, 6324, 48, 20, 1, 1, 5, 1, 3, 1, 0.08333333333333333,2, memory bound
Conv51, 39272, 64, 5, 60, 16, 7, 1, 1, 1, 0.1875,2, memory bound
Conv52, 52104, 64, 20, 64, 5, 7, 1, 1, 1, 0.1875,2, memory bound
Conv53, 160407, 50, 20, 64, 20, 1, 1, 1, 1, 0.2,2, memory bound
